similarity,combination
3,['flop.sol', 'flip.t.sol', 'heal.sol', 'drip.t.sol', 'flap.sol']
4,['flop.sol', 'flip.t.sol', 'heal.sol', 'drip.t.sol', 'drip.sol']
3,['flop.sol', 'flip.t.sol', 'heal.sol', 'drip.t.sol', 'frob.t.sol']
2,['flop.sol', 'flip.t.sol', 'heal.sol', 'drip.t.sol', 'tune.sol']
2,['flop.sol', 'flip.t.sol', 'heal.sol', 'drip.t.sol', 'bite.sol']
3,['flop.sol', 'flip.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol']
4,['flop.sol', 'flip.t.sol', 'heal.sol', 'heal.t.sol', 'drip.sol']
2,['flop.sol', 'flip.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol']
3,['flop.sol', 'flip.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol']
3,['flop.sol', 'flip.t.sol', 'heal.sol', 'heal.t.sol', 'bite.sol']
3,['flop.sol', 'flip.t.sol', 'heal.sol', 'flap.sol', 'drip.sol']
4,['flop.sol', 'flip.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol']
2,['flop.sol', 'flip.t.sol', 'heal.sol', 'flap.sol', 'tune.sol']
3,['flop.sol', 'flip.t.sol', 'heal.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'flip.t.sol', 'heal.sol', 'drip.sol', 'frob.t.sol']
2,['flop.sol', 'flip.t.sol', 'heal.sol', 'drip.sol', 'tune.sol']
2,['flop.sol', 'flip.t.sol', 'heal.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'flip.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol']
4,['flop.sol', 'flip.t.sol', 'heal.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'flip.t.sol', 'heal.sol', 'tune.sol', 'bite.sol']
3,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'heal.t.sol', 'flap.sol']
4,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'heal.t.sol', 'drip.sol']
2,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'heal.t.sol', 'frob.t.sol']
2,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'heal.t.sol', 'tune.sol']
4,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'heal.t.sol', 'bite.sol']
4,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'flap.sol', 'drip.sol']
3,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'flap.sol', 'frob.t.sol']
2,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'flap.sol', 'tune.sol']
2,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'drip.sol', 'frob.t.sol']
2,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'drip.sol', 'tune.sol']
2,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'drip.sol', 'bite.sol']
3,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'flip.t.sol', 'drip.t.sol', 'tune.sol', 'bite.sol']
4,['flop.sol', 'flip.t.sol', 'heal.t.sol', 'flap.sol', 'drip.sol']
2,['flop.sol', 'flip.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
4,['flop.sol', 'flip.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
3,['flop.sol', 'flip.t.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
2,['flop.sol', 'flip.t.sol', 'heal.t.sol', 'drip.sol', 'frob.t.sol']
3,['flop.sol', 'flip.t.sol', 'heal.t.sol', 'drip.sol', 'tune.sol']
4,['flop.sol', 'flip.t.sol', 'heal.t.sol', 'drip.sol', 'bite.sol']
3,['flop.sol', 'flip.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'flip.t.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['flop.sol', 'flip.t.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['flop.sol', 'flip.t.sol', 'flap.sol', 'drip.sol', 'frob.t.sol']
2,['flop.sol', 'flip.t.sol', 'flap.sol', 'drip.sol', 'tune.sol']
3,['flop.sol', 'flip.t.sol', 'flap.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'flip.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
4,['flop.sol', 'flip.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'flip.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['flop.sol', 'flip.t.sol', 'drip.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'flip.t.sol', 'drip.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'flip.t.sol', 'drip.sol', 'tune.sol', 'bite.sol']
3,['flop.sol', 'flip.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol']
5,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol', 'drip.t.sol']
5,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol']
5,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol', 'drip.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol', 'tune.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.sol', 'drip.t.sol']
6,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.sol', 'flap.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.sol', 'drip.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.sol', 'frob.t.sol']
2,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.sol', 'tune.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'drip.t.sol', 'heal.t.sol']
5,['flop.sol', 'move.sol', 'flop.t.sol', 'drip.t.sol', 'flap.sol']
5,['flop.sol', 'move.sol', 'flop.t.sol', 'drip.t.sol', 'drip.sol']
2,['flop.sol', 'move.sol', 'flop.t.sol', 'drip.t.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'flop.t.sol', 'drip.t.sol', 'tune.sol']
3,['flop.sol', 'move.sol', 'flop.t.sol', 'drip.t.sol', 'bite.sol']
6,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol']
5,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.t.sol', 'drip.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.t.sol', 'frob.t.sol']
5,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.t.sol', 'tune.sol']
6,['flop.sol', 'move.sol', 'flop.t.sol', 'heal.t.sol', 'bite.sol']
5,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.sol', 'drip.sol']
3,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.sol', 'tune.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'flop.t.sol', 'drip.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'flop.t.sol', 'drip.sol', 'tune.sol']
3,['flop.sol', 'move.sol', 'flop.t.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'frob.t.sol', 'tune.sol']
4,['flop.sol', 'move.sol', 'flop.t.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'move.sol', 'flop.t.sol', 'tune.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.sol', 'drip.t.sol']
6,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol']
4,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.sol', 'flap.sol']
4,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.sol', 'drip.sol']
4,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol']
2,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.sol', 'tune.sol']
3,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'flap.t.sol', 'drip.t.sol', 'heal.t.sol']
4,['flop.sol', 'move.sol', 'flap.t.sol', 'drip.t.sol', 'flap.sol']
5,['flop.sol', 'move.sol', 'flap.t.sol', 'drip.t.sol', 'drip.sol']
2,['flop.sol', 'move.sol', 'flap.t.sol', 'drip.t.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'flap.t.sol', 'drip.t.sol', 'tune.sol']
2,['flop.sol', 'move.sol', 'flap.t.sol', 'drip.t.sol', 'bite.sol']
6,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol']
5,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.t.sol', 'drip.sol']
3,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol']
4,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.t.sol', 'tune.sol']
6,['flop.sol', 'move.sol', 'flap.t.sol', 'heal.t.sol', 'bite.sol']
5,['flop.sol', 'move.sol', 'flap.t.sol', 'flap.sol', 'drip.sol']
3,['flop.sol', 'move.sol', 'flap.t.sol', 'flap.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'flap.t.sol', 'flap.sol', 'tune.sol']
4,['flop.sol', 'move.sol', 'flap.t.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'flap.t.sol', 'drip.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'flap.t.sol', 'drip.sol', 'tune.sol']
3,['flop.sol', 'move.sol', 'flap.t.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'flap.t.sol', 'frob.t.sol', 'tune.sol']
4,['flop.sol', 'move.sol', 'flap.t.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'move.sol', 'flap.t.sol', 'tune.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'heal.sol', 'drip.t.sol', 'heal.t.sol']
2,['flop.sol', 'move.sol', 'heal.sol', 'drip.t.sol', 'flap.sol']
3,['flop.sol', 'move.sol', 'heal.sol', 'drip.t.sol', 'drip.sol']
3,['flop.sol', 'move.sol', 'heal.sol', 'drip.t.sol', 'frob.t.sol']
2,['flop.sol', 'move.sol', 'heal.sol', 'drip.t.sol', 'tune.sol']
2,['flop.sol', 'move.sol', 'heal.sol', 'drip.t.sol', 'bite.sol']
6,['flop.sol', 'move.sol', 'heal.sol', 'heal.t.sol', 'flap.sol']
4,['flop.sol', 'move.sol', 'heal.sol', 'heal.t.sol', 'drip.sol']
4,['flop.sol', 'move.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol']
4,['flop.sol', 'move.sol', 'heal.sol', 'heal.t.sol', 'tune.sol']
5,['flop.sol', 'move.sol', 'heal.sol', 'heal.t.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'heal.sol', 'flap.sol', 'drip.sol']
4,['flop.sol', 'move.sol', 'heal.sol', 'flap.sol', 'frob.t.sol']
2,['flop.sol', 'move.sol', 'heal.sol', 'flap.sol', 'tune.sol']
2,['flop.sol', 'move.sol', 'heal.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'heal.sol', 'drip.sol', 'frob.t.sol']
2,['flop.sol', 'move.sol', 'heal.sol', 'drip.sol', 'tune.sol']
2,['flop.sol', 'move.sol', 'heal.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'heal.sol', 'frob.t.sol', 'tune.sol']
4,['flop.sol', 'move.sol', 'heal.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'move.sol', 'heal.sol', 'tune.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'drip.t.sol', 'heal.t.sol', 'flap.sol']
4,['flop.sol', 'move.sol', 'drip.t.sol', 'heal.t.sol', 'drip.sol']
3,['flop.sol', 'move.sol', 'drip.t.sol', 'heal.t.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'drip.t.sol', 'heal.t.sol', 'tune.sol']
3,['flop.sol', 'move.sol', 'drip.t.sol', 'heal.t.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'drip.t.sol', 'flap.sol', 'drip.sol']
2,['flop.sol', 'move.sol', 'drip.t.sol', 'flap.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'drip.t.sol', 'flap.sol', 'tune.sol']
3,['flop.sol', 'move.sol', 'drip.t.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'drip.t.sol', 'drip.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'drip.t.sol', 'drip.sol', 'tune.sol']
2,['flop.sol', 'move.sol', 'drip.t.sol', 'drip.sol', 'bite.sol']
2,['flop.sol', 'move.sol', 'drip.t.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'move.sol', 'drip.t.sol', 'frob.t.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'drip.t.sol', 'tune.sol', 'bite.sol']
5,['flop.sol', 'move.sol', 'heal.t.sol', 'flap.sol', 'drip.sol']
4,['flop.sol', 'move.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
4,['flop.sol', 'move.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
5,['flop.sol', 'move.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'heal.t.sol', 'drip.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'heal.t.sol', 'drip.sol', 'tune.sol']
3,['flop.sol', 'move.sol', 'heal.t.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
4,['flop.sol', 'move.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'flap.sol', 'drip.sol', 'frob.t.sol']
3,['flop.sol', 'move.sol', 'flap.sol', 'drip.sol', 'tune.sol']
3,['flop.sol', 'move.sol', 'flap.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'move.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
4,['flop.sol', 'move.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'move.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'drip.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'move.sol', 'drip.sol', 'frob.t.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'drip.sol', 'tune.sol', 'bite.sol']
3,['flop.sol', 'move.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
5,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'drip.t.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'drip.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol']
3,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'tune.sol']
3,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'bite.sol']
5,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'heal.t.sol']
6,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'flap.sol']
5,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'drip.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'frob.t.sol']
2,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'tune.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'bite.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'drip.sol']
3,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'tune.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'bite.sol']
5,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol', 'drip.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol', 'frob.t.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol', 'tune.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'drip.sol', 'frob.t.sol']
3,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'drip.sol', 'tune.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'drip.sol', 'bite.sol']
3,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'frob.t.sol', 'tune.sol']
4,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'flop.t.sol', 'flap.t.sol', 'tune.sol', 'bite.sol']
5,['flop.sol', 'flop.t.sol', 'heal.sol', 'drip.t.sol', 'heal.t.sol']
5,['flop.sol', 'flop.t.sol', 'heal.sol', 'drip.t.sol', 'flap.sol']
4,['flop.sol', 'flop.t.sol', 'heal.sol', 'drip.t.sol', 'drip.sol']
3,['flop.sol', 'flop.t.sol', 'heal.sol', 'drip.t.sol', 'frob.t.sol']
2,['flop.sol', 'flop.t.sol', 'heal.sol', 'drip.t.sol', 'tune.sol']
2,['flop.sol', 'flop.t.sol', 'heal.sol', 'drip.t.sol', 'bite.sol']
6,['flop.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol']
5,['flop.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'drip.sol']
4,['flop.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol']
5,['flop.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol']
5,['flop.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'bite.sol']
4,['flop.sol', 'flop.t.sol', 'heal.sol', 'flap.sol', 'drip.sol']
4,['flop.sol', 'flop.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol']
2,['flop.sol', 'flop.t.sol', 'heal.sol', 'flap.sol', 'tune.sol']
4,['flop.sol', 'flop.t.sol', 'heal.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'flop.t.sol', 'heal.sol', 'drip.sol', 'frob.t.sol']
2,['flop.sol', 'flop.t.sol', 'heal.sol', 'drip.sol', 'tune.sol']
3,['flop.sol', 'flop.t.sol', 'heal.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'flop.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'flop.t.sol', 'heal.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'flop.t.sol', 'heal.sol', 'tune.sol', 'bite.sol']
6,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'heal.t.sol', 'flap.sol']
5,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'heal.t.sol', 'drip.sol']
2,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'heal.t.sol', 'frob.t.sol']
2,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'heal.t.sol', 'tune.sol']
5,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'heal.t.sol', 'bite.sol']
5,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'flap.sol', 'drip.sol']
3,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'flap.sol', 'frob.t.sol']
3,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'flap.sol', 'tune.sol']
2,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'drip.sol', 'frob.t.sol']
2,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'drip.sol', 'tune.sol']
3,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'drip.sol', 'bite.sol']
3,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'flop.t.sol', 'drip.t.sol', 'tune.sol', 'bite.sol']
5,['flop.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'drip.sol']
3,['flop.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
4,['flop.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
6,['flop.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'flop.t.sol', 'heal.t.sol', 'drip.sol', 'frob.t.sol']
4,['flop.sol', 'flop.t.sol', 'heal.t.sol', 'drip.sol', 'tune.sol']
5,['flop.sol', 'flop.t.sol', 'heal.t.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'flop.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'flop.t.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['flop.sol', 'flop.t.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['flop.sol', 'flop.t.sol', 'flap.sol', 'drip.sol', 'frob.t.sol']
3,['flop.sol', 'flop.t.sol', 'flap.sol', 'drip.sol', 'tune.sol']
4,['flop.sol', 'flop.t.sol', 'flap.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'flop.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'flop.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'flop.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['flop.sol', 'flop.t.sol', 'drip.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'flop.t.sol', 'drip.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'flop.t.sol', 'drip.sol', 'tune.sol', 'bite.sol']
3,['flop.sol', 'flop.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
5,['flop.sol', 'flap.t.sol', 'heal.sol', 'drip.t.sol', 'heal.t.sol']
5,['flop.sol', 'flap.t.sol', 'heal.sol', 'drip.t.sol', 'flap.sol']
4,['flop.sol', 'flap.t.sol', 'heal.sol', 'drip.t.sol', 'drip.sol']
3,['flop.sol', 'flap.t.sol', 'heal.sol', 'drip.t.sol', 'frob.t.sol']
2,['flop.sol', 'flap.t.sol', 'heal.sol', 'drip.t.sol', 'tune.sol']
2,['flop.sol', 'flap.t.sol', 'heal.sol', 'drip.t.sol', 'bite.sol']
5,['flop.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol']
5,['flop.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'drip.sol']
4,['flop.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol']
5,['flop.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol']
5,['flop.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'bite.sol']
4,['flop.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'drip.sol']
3,['flop.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol']
2,['flop.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'tune.sol']
3,['flop.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'flap.t.sol', 'heal.sol', 'drip.sol', 'frob.t.sol']
2,['flop.sol', 'flap.t.sol', 'heal.sol', 'drip.sol', 'tune.sol']
3,['flop.sol', 'flap.t.sol', 'heal.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'flap.t.sol', 'heal.sol', 'tune.sol', 'bite.sol']
5,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'heal.t.sol', 'flap.sol']
5,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'heal.t.sol', 'drip.sol']
2,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'heal.t.sol', 'frob.t.sol']
5,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'heal.t.sol', 'tune.sol']
4,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'heal.t.sol', 'bite.sol']
5,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'flap.sol', 'drip.sol']
3,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'flap.sol', 'frob.t.sol']
3,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'flap.sol', 'tune.sol']
2,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'drip.sol', 'frob.t.sol']
2,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'drip.sol', 'tune.sol']
2,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'drip.sol', 'bite.sol']
3,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'frob.t.sol', 'bite.sol']
2,['flop.sol', 'flap.t.sol', 'drip.t.sol', 'tune.sol', 'bite.sol']
5,['flop.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'drip.sol']
3,['flop.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
4,['flop.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
5,['flop.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['flop.sol', 'flap.t.sol', 'heal.t.sol', 'drip.sol', 'frob.t.sol']
3,['flop.sol', 'flap.t.sol', 'heal.t.sol', 'drip.sol', 'tune.sol']
4,['flop.sol', 'flap.t.sol', 'heal.t.sol', 'drip.sol', 'bite.sol']
4,['flop.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
3,['flop.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['flop.sol', 'flap.t.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['flop.sol', 'flap.t.sol', 'flap.sol', 'drip.sol', 'frob.t.sol']
3,['flop.sol', 'flap.t.sol', 'flap.sol', 'drip.sol', 'tune.sol']
